,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-30,14-Dec-23,14-Dec-28,Half-Yearly,97.44,0,97.45,97.41,97.29,97.28,97.4,97.38,,97.38
PIB-FRB-31,14-Dec-23,14-Dec-33,Half-Yearly,92.57,0,94.75,93.29,93.54,92.8,93.05,92.86,,93.11
PIB-FRB-32,7-Feb-24,7-Feb-29,Half-Yearly,97.86,0,97.97,96.92,97.07,97.07,97.1,97.07,,97.23
PIB-FRB-33,7-Feb-24,7-Feb-34,Half-Yearly,94.16,0,95.55,93.4,93.15,94.94,94.45,93,,94.02
PIB-FRB-34,18-Apr-24,18-Apr-29,Half-Yearly,97.21,0,97.15,97.21,97.12,97.14,97.2,97.21,,97.18
PIB-FRB-35,18-Apr-24,18-Apr-34,Half-Yearly,93.67,0,93.96,93.87,93.44,94.56,94.15,93.53,,93.84
PIB-FRB-36,27-Jun-24,27-Jun-29,Half-Yearly,97.08,0,97.1,97.18,97.11,97.08,97.1,96.98,,97.09
PIB-FRB-37,5-Sep-24,5-Sep-29,Half-Yearly,97.55,0,97.64,97.11,97.1,97.23,97.4,97.41,,97.34
PIB-FRB-38,5-Sep-24,5-Sep-34,Half-Yearly,94.73,0,94.43,94.47,94.1,94.24,94.49,94.6,,94.45
PIB-FRB-39,3-Oct-24,3-Oct-26,Half-Yearly,99.63,0,99.78,99.7,99.65,99.78,99.77,99.73,,99.73
PIB-FRB-40,3-Oct-24,3-Oct-29,Half-Yearly,97.38,0,97.15,97.04,96.94,97.07,97.14,97.07,,97.09
PIB-FRB-41,3-Oct-24,3-Oct-34,Half-Yearly,93.77,0,93.42,93.75,93.54,93.98,93.76,93.77,,93.72
PIB-FRB-42,7-Feb-24,7-Feb-27,Quarterly,98.96,0,98.7,98.7,98.54,98.9,98.7,98.8,,98.76
PIB-FRB-43,14-Nov-24,14-Nov-29,Half-Yearly,97.5,0,97.5,97.4,97.47,97.39,97.46,97.47,,97.46
PIB-FRB-44,14-Nov-24,14-Nov-34,Half-Yearly,92.81,0,92.94,93.28,92.95,92.79,93.05,93.35,,93.01
PIB-FRB-45,12-Dec-24,12-Dec-29,Half-Yearly,96.84,0,96.96,97.01,96.98,97.34,97.05,96.95,,96.99
PIB-FRB-46,12-Dec-24,12-Dec-34,Half-Yearly,93.15,0,92.55,92.65,92.65,92.54,92.65,93,,92.7
PIB-FRB-47,9-Jan-25,9-Jan-27,Semiannually,99.64,0,100.13,100.3,99.97,100,100.13,99.98,,100.04
PIB-FRB-48,9-Jan-25,9-Jan-30,Semiannually,96.59,0,96.83,96.8,96.83,96.72,96.83,96.8,,96.8
PIB-FRB-49,9-Jan-25,9-Jan-35,Semiannually,92.64,0,92.89,92.89,92.64,92.89,92.89,92.64,,92.79
