,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-21,6-Apr-23,6-Apr-25,Quarterly,99.88,99.9,99.87,99.89,99.89,99.9,0,99.89,,99.89
PIB-FRB-22,6-Apr-23,6-Apr-28,Half-Yearly,97.84,97.82,97.74,97.72,97.83,97.82,0,97.86,,97.81
PIB-FRB-23,10-Aug-23,10-Aug-28,Half-Yearly,97.45,97.53,97.45,97.37,97.45,97.36,0,97.35,,97.42
PIB-FRB-24,21-Sep-23,21-Sep-25,Quarterly,99.57,99.51,99.53,99.6,99.53,99.52,0,99.53,,99.54
PIB-FRB-25,21-Sep-23,21-Sep-26,Quarterly,99.14,98.57,99.06,98.96,98.85,99.46,0,99.07,,99.02
PIB-FRB-26,21-Sep-23,21-Sep-28,Half-Yearly,98.14,97.61,98.03,97.38,97.62,97.56,0,97.68,,97.7
PIB-FRB-27,19-Oct-23,19-Oct-26,Quarterly,99.02,99.01,99.09,99.31,99.17,98.92,0,99.02,,99.06
PIB-FRB-28,19-Oct-23,19-Oct-28,Half-Yearly,97.45,97.46,97.45,97.34,97.47,97.4,0,97.47,,97.45
PIB-FRB-29,14-Dec-23,14-Dec-28,Half-Yearly,97.45,97.29,97.45,97.42,97.3,97.29,0,97.39,,97.37
PIB-FRB-30,14-Dec-23,14-Dec-33,Half-Yearly,92.58,93.15,94.75,93.29,93.55,92.81,0,92.87,,93.13
PIB-FRB-31,7-Feb-24,7-Feb-29,Half-Yearly,97.86,97.07,97.01,96.93,96.99,96.92,0,97.14,,97.03
PIB-FRB-32,7-Feb-24,7-Feb-34,Half-Yearly,94.16,93.24,95.55,93.4,93.55,93.49,0,93.5,,93.62
PIB-FRB-33,18-Apr-24,18-Apr-29,Half-Yearly,97.08,97.07,97.15,97.23,97.08,97.07,0,97.08,,97.09
PIB-FRB-34,18-Apr-24,18-Apr-34,Half-Yearly,93.68,93.67,93.58,93.49,93.44,93.44,0,93.54,,93.54
PIB-FRB-35,27-Jun-24,27-Jun-29,Half-Yearly,97.09,97.08,97.02,97.19,97.02,97.08,0,96.99,,97.06
PIB-FRB-36,5-Sep-24,5-Sep-29,Half-Yearly,97.14,97.03,97.64,97.05,97.14,97.26,0,97.43,,97.2
PIB-FRB-37,5-Sep-24,5-Sep-34,Half-Yearly,94.75,94.52,94.43,94.47,94.12,94.31,0,94.63,,94.47
PIB-FRB-38,3-Oct-24,3-Oct-26,Half-Yearly,99.64,99.8,99.78,99.7,99.66,99.78,0,99.74,,99.73
PIB-FRB-39,3-Oct-24,3-Oct-29,Half-Yearly,97.09,97.14,97.08,97.06,96.95,97.07,0,97.03,,97.07
PIB-FRB-40,3-Oct-24,3-Oct-34,Half-Yearly,93.7,93.77,93.6,93.78,93.56,93.69,0,93.79,,93.71
PIB-FRB-41,7-Feb-24,7-Feb-27,Quarterly,98.71,98.8,98.7,98.69,98.52,98.9,0,98.81,,98.74
PIB-FRB-42,14-Nov-24,14-Nov-29,Half-Yearly,97.51,97.24,97.24,97.26,97.48,97.31,0,97.35,,97.33
PIB-FRB-43,14-Nov-24,14-Nov-34,Half-Yearly,92.82,94.03,92.94,93.28,92.97,93.05,0,93.35,,93.12
PIB-FRB-44,12-Dec-24,12-Dec-29,Half-Yearly,96.85,97.01,96.96,96.85,96.99,96.98,0,96.95,,96.95
PIB-FRB-45,12-Dec-24,12-Dec-34,Half-Yearly,93.15,93.15,92.55,92.65,92.66,92.65,0,93.01,,92.82
PIB-FRB-46,9-Jan-25,9-Jan-27,Semiannually,99.64,99.97,100.13,100.3,99.97,100,0,99.97,,100.01
PIB-FRB-47,9-Jan-25,9-Jan-30,Semiannually,96.77,96.83,96.76,96.77,96.84,96.76,0,96.8,,96.79
PIB-FRB-48,9-Jan-25,9-Jan-35,Semiannually,92.64,92.89,92.89,92.89,92.64,92.89,0,92.74,,92.81
