,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-21,9-Feb-23,9-Feb-26,Quarterly,98.84,98.9,98.73,98.98,99.11,99.25,0,98.94,,98.95
PIB-FRB-22,6-Apr-23,6-Apr-25,Quarterly,99.5,99.38,99.35,99.4,99.42,99.25,0,99.37,,99.38
PIB-FRB-23,6-Apr-23,6-Apr-28,Half-Yearly,97.32,97.27,97.32,97.37,97.3,97.32,0,97.32,,97.32
PIB-FRB-24,10-Aug-23,10-Aug-28,Half-Yearly,97.44,97.69,97.56,98.2,97.95,98.07,0,97.94,,97.84
PIB-FRB-25,21-Sep-23,21-Sep-25,Quarterly,98.75,98.77,98.8,98.79,98.85,98.63,0,98.77,,98.78
PIB-FRB-26,21-Sep-23,21-Sep-26,Quarterly,98.2,99.19,98.72,98.95,98.72,98.86,0,98.95,,98.84
PIB-FRB-27,21-Sep-23,21-Sep-28,Half-Yearly,98.13,98.02,98.02,98.02,97.89,98.15,0,97.96,,98.03
PIB-FRB-28,19-Oct-23,19-Oct-26,Quarterly,98.28,98.66,98.45,98.98,98.58,98.65,0,98.46,,98.56
PIB-FRB-29,19-Oct-23,19-Oct-28,Half-Yearly,96.97,96.94,96.94,96.85,96.91,96.88,0,96.96,,96.93
PIB-FRB-30,14-Dec-23,14-Dec-28,Half-Yearly,97.5,97.77,97.35,97.6,97.76,97.5,0,97.68,,97.61
PIB-FRB-31,14-Dec-23,14-Dec-33,Half-Yearly,94.76,95.15,95.09,95.31,95.14,94.94,0,94.75,,95.02
PIB-FRB-32,7-Feb-24,7-Feb-29,Half-Yearly,97.96,97.93,97.93,97.93,98.21,98.07,0,97.79,,97.96
PIB-FRB-33,7-Feb-24,7-Feb-34,Half-Yearly,95.49,95.76,95.17,95.57,94.97,95.76,0,95.72,,95.54
PIB-FRB-34,18-Apr-24,18-Apr-29,Half-Yearly,96.57,96.66,96.67,96.7,96.64,96.66,0,96.66,,96.66
PIB-FRB-35,18-Apr-24,18-Apr-34,Half-Yearly,93.49,93.62,93.16,93.63,93.39,93.86,0,93.4,,93.51
PIB-FRB-36,27-Jun-24,27-Jun-29,Half-Yearly,97.29,97.29,97.56,97.55,97.81,97.56,0,97.65,,97.52
PIB-FRB-37,5-Sep-24,5-Sep-29,Half-Yearly,97.89,97.73,97.8,98.01,97.73,98.04,0,97.76,,97.84
PIB-FRB-38,5-Sep-24,5-Sep-34,Half-Yearly,94.26,94.42,94.66,94.66,94.22,94.64,0,94.55,,94.51
PIB-FRB-39,3-Oct-24,3-Oct-26,Half-Yearly,99.66,99.79,99.67,99.64,99.56,99.68,0,99.72,,99.67
PIB-FRB-40,3-Oct-24,3-Oct-29,Half-Yearly,97.31,97.24,97.28,97.31,97.28,97.27,0,97.3,,97.29
PIB-FRB-41,3-Oct-24,3-Oct-34,Half-Yearly,93.73,93.95,93.77,93.82,93.68,93.77,0,93.86,,93.79
PIB-FRB-42,7-Feb-24,7-Feb-27,Quarterly,98.83,98.66,98.86,98.6,98.48,98.9,0,98.74,,98.74
