,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,99.41,99.41,99.41,99.47,99.48,99.23,99.47,99.48,,99.44
PIB-FRB-16,7-Oct-21,7-Oct-24,Quarterly,99.99,100,99.98,99.94,99.99,99.99,100,99.42,,99.98
PIB-FRB-17,7-Apr-22,7-Apr-25,Quarterly,99.62,99.85,99.79,99.7,99.72,99.81,99.88,99.17,,99.75
PIB-FRB-18,8-Sep-22,8-Sep-25,Quarterly,99.48,99.68,99.18,99.5,99.48,99.6,99.45,98.93,,99.45
PIB-FRB-19,4-Nov-21,4-Nov-31,Half-Yearly,96.62,95.78,96.77,96.42,96.28,96.79,96.79,95.94,,96.47
PIB-FRB-20,17-Nov-22,17-Nov-27,Half-Yearly,97.85,97.84,98.26,97.55,98.17,98.06,97.95,97.61,,97.91
PIB-FRB-21,9-Feb-23,9-Feb-25,Quarterly,99.57,99.57,99.52,99.22,99.44,99.33,99.4,98.97,,99.41
PIB-FRB-22,9-Feb-23,9-Feb-26,Quarterly,98.77,98.82,98.73,98.98,98.94,99.44,98.8,98.91,,98.87
PIB-FRB-23,6-Apr-23,6-Apr-25,Quarterly,99.44,99.44,99.35,99.3,99.18,99.24,99.35,98.94,,99.31
PIB-FRB-24,6-Apr-23,6-Apr-28,Half-Yearly,96.69,96.71,96.72,96.63,96.72,96.71,96.71,97.18,,96.71
PIB-FRB-25,10-Aug-23,10-Aug-28,Half-Yearly,97.55,97.29,97.42,98.07,97.55,97.94,97.94,97.2,,97.62
PIB-FRB-26,21-Sep-23,21-Sep-25,Quarterly,98.75,98.78,98.8,98.41,98.56,98.85,98.75,98.3,,98.68
PIB-FRB-27,21-Sep-23,21-Sep-26,Quarterly,98.2,98.93,98.3,98.93,98.45,99.17,98.55,98.92,,98.68
PIB-FRB-28,21-Sep-23,21-Sep-28,Half-Yearly,98.17,98.03,98.03,98.39,97.76,98.03,98.03,98.17,,98.08
PIB-FRB-29,19-Oct-23,19-Oct-26,Quarterly,98.28,98.36,98.45,98.74,98.52,98.68,98.55,98.38,,98.49
PIB-FRB-30,19-Oct-23,19-Oct-28,Half-Yearly,97.02,96.76,96.84,96.76,97.44,96.76,96.88,96.87,,96.86
PIB-FRB-31,14-Dec-23,14-Dec-28,Half-Yearly,97.45,97.85,97.16,97.98,97.85,97.58,97.58,97.28,,97.6
PIB-FRB-32,14-Dec-23,14-Dec-33,Half-Yearly,94.72,95.1,95.09,95.48,95.18,94.87,95.3,94.74,,95.05
PIB-FRB-33,7-Feb-24,7-Feb-29,Half-Yearly,97.32,97.37,97.24,97.93,97.79,97.78,97.92,97.34,,97.59
PIB-FRB-34,7-Feb-24,7-Feb-34,Half-Yearly,95.73,94.77,95.17,94.98,95.89,94.97,95.17,94.98,,95.17
PIB-FRB-35,18-Apr-24,18-Apr-29,Half-Yearly,96.53,96.53,96.6,96.68,96.58,96.53,96.66,96.58,,96.58
PIB-FRB-36,18-Apr-24,18-Apr-34,Half-Yearly,95.45,95.15,95.5,94.95,95.15,95.33,95.4,95.14,,95.27
PIB-FRB-37,27-Jun-24,27-Jun-29,Half-Yearly,97.74,97.82,97.54,98.11,97.83,97.39,97.54,97.73,,97.7
PIB-FRB-38,5-Sep-24,5-Sep-29,Half-Yearly,97.59,97.89,97.74,97.74,97.59,97.74,97.7,97.89,,97.73
PIB-FRB-39,5-Sep-24,5-Sep-34,Half-Yearly,94.44,94.23,94.66,94.66,94.44,94.65,94.65,94.6,,94.57
PIB-FRB-40,3-Oct-24,3-Oct-26,Half-Yearly,99.68,99.82,99.67,99.75,99.5,99.83,99.7,99.85,,99.74
PIB-FRB-41,3-Oct-24,3-Oct-29,Half-Yearly,97.12,97.31,97.32,97.32,97.32,97.26,97.32,97.15,,97.28
PIB-FRB-42,3-Oct-24,3-Oct-34,Half-Yearly,93.74,93.74,93.75,93.97,93.97,93.83,93.75,93.97,,93.84
PIB-FRB-43,7-Feb-24,7-Feb-27,Quarterly,98.82,98.6,98.86,98.6,98.3,98.89,98.8,98.75,,98.74
