,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-26,21-Sep-23,21-Sep-26,Quarterly,98.2,99.17,98.3,99.18,98.46,0,0,98.92,,98.71
PIB-FRB-27,21-Sep-23,21-Sep-28,Half-Yearly,98.17,97.89,98.03,98.03,98.03,0,0,98.17,,98.05
PIB-FRB-28,19-Oct-23,19-Oct-26,Quarterly,98.28,98.38,98.45,98.74,98.53,0,0,98.38,,98.46
PIB-FRB-29,19-Oct-23,19-Oct-28,Half-Yearly,97.09,96.79,96.84,96.89,96.83,0,0,96.81,,96.88
PIB-FRB-30,14-Dec-23,14-Dec-28,Half-Yearly,97.46,97.72,97.32,97.58,97.86,0,0,97.45,,97.57
PIB-FRB-31,14-Dec-23,14-Dec-33,Half-Yearly,94.72,95.11,95.09,95.48,95.18,0,0,94.74,,95.05
PIB-FRB-32,7-Feb-24,7-Feb-29,Half-Yearly,97.32,97.65,97.24,97.65,97.93,0,0,96.96,,97.46
PIB-FRB-33,7-Feb-24,7-Feb-34,Half-Yearly,95.73,95.76,95.17,94.98,95.77,0,0,95.64,,95.51
PIB-FRB-34,18-Apr-24,18-Apr-29,Half-Yearly,96.63,96.55,96.57,96.57,96.55,0,0,96.54,,96.57
PIB-FRB-35,18-Apr-24,18-Apr-34,Half-Yearly,94.87,95.17,95.15,94.95,94.61,0,0,95.14,,94.98
PIB-FRB-36,27-Jun-24,27-Jun-29,Half-Yearly,97.54,97.83,97.54,97.54,97.69,0,0,97.97,,97.69
PIB-FRB-37,5-Sep-24,5-Sep-29,Half-Yearly,97.59,97.73,97.74,97.74,97.74,0,0,97.79,,97.72
PIB-FRB-38,5-Sep-24,5-Sep-34,Half-Yearly,94.44,94.43,94.66,94.66,94.31,0,0,94.6,,94.52
PIB-FRB-39,3-Oct-24,3-Oct-26,Half-Yearly,99.67,99.82,99.67,99.75,99.58,0,0,99.85,,99.72
PIB-FRB-40,3-Oct-24,3-Oct-29,Half-Yearly,97.12,97.31,97.32,97.32,97.31,0,0,97.31,,97.28
PIB-FRB-41,3-Oct-24,3-Oct-34,Half-Yearly,93.74,93.73,93.75,93.97,93.97,0,0,93.97,,93.86
PIB-FRB-42,7-Feb-24,7-Feb-27,Half-Yearly,98.82,98.61,98.86,98.6,98.34,0,0,98.8,,98.67
