GOPIS-FRR,26-Jun-26, 109.40 , 110.00 , 108.50 , 108.15 , 109.00 , 108.10 , 109.00 , 108.75 , 108.80 
GOPIS-VRR,12-Jul-26, 102.50 , 103.00 , 102.50 , 103.00 , 101.25 , 102.50 , 102.80 , 102.75 , 102.68 
GOPIS-VRR,6-Oct-26, 101.60 , 102.35 , 101.60 , 102.50 , 101.50 , 102.25 , 101.90 , 101.75 , 101.91 
GOPIS-FRR,6-Oct-26, 96.59 , 95.00 , 95.00 , 94.50 , 95.00 , 95.00 , 95.10 , 95.25 , 95.06 
GOPIS-VRR,29-Oct-26, 102.50 , 102.50 , 102.00 , 102.50 , 102.50 , 102.00 , 102.55 , 102.50 , 102.42 
GOPIS-VRR,4-Dec-26, 102.67 , 102.00 , 102.50 , 102.00 , 102.50 , 102.00 , 102.35 , 102.50 , 102.31 
GOPIS-FRR,4-Dec-26, 106.72 , 107.00 , 106.50 , 106.50 , 107.00 , 106.50 , 106.65 , 106.75 , 106.69 
GOPIS-FRR,15-Dec-26, 99.11 , 100.00 , 98.75 , 99.50 , 98.00 , 98.25 , 98.90 , 99.00 , 98.92 
GOPIS-VRR,27-Apr-27, 102.50 , 102.75 , 102.75 , 102.75 , 103.00 , 103.00 , 102.80 , 102.75 , 102.80 
GOPIS-FRR,27-Apr-27, 100.97 , 102.00 , 99.80 , 99.75 , 98.00 , 99.50 , 99.90 , 100.25 , 100.03 
GOPIS-VRR,26-Oct-27, 102.70 , 103.00 , 102.75 , 102.75 , 102.50 , 103.00 , 102.90 , 102.75 , 102.81 
GOPIS-FRR,16-Nov-27, 100.68 , 100.00 , 99.00 , 99.75 , 98.50 , 99.00 , 99.60 , 99.75 , 99.52 
GOPIS-VRR,26-Jun-28, 107.00 , 106.00 , 105.75 , 106.00 , 104.00 , 106.00 , 105.95 , 106.00 , 105.95 
GOPIS-FRR,20-Sep-28, 111.74 , 110.00 , 110.00 , 110.00 , 108.00 , 110.00 , 109.65 , 110.25 , 109.98 
GOPIS-VRR,4-Dec-28, 104.25 , 104.00 , 103.50 , 104.00 , 105.00 , 103.55 , 104.00 , 104.25 , 104.01 
GOPIS-FRR,4-Dec-28, 110.65 , 109.00 , 109.00 , 109.00 , 107.00 , 108.50 , 108.95 , 109.25 , 108.95 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
